model_id,split,dataset,label,n,min,p25,median,p75,max,mean
clean_pooled_benchmark,test,usbvpn,_all_,8,0.1625735833474736,0.7755935998444365,0.9904906179033994,0.9986921590541774,0.9996485734339765,0.8363697921362347
clean_pooled_benchmark,test,usbvpn,1,8,0.1625735833474736,0.7755935998444365,0.9904906179033994,0.9986921590541774,0.9996485734339765,0.8363697921362347
clean_pooled_benchmark,test,vnat,_all_,73,0.001167194156480296,0.5723363569587262,0.9691152454451615,0.9792584202237496,0.9865338631137442,0.7206224152374546
clean_pooled_benchmark,test,vnat,0,18,0.001167194156480296,0.007584889873420635,0.009487976201925225,0.016329922123100825,0.2040195137770282,0.031831330036276514
clean_pooled_benchmark,test,vnat,1,55,0.5723363569587262,0.9492583026091632,0.9784172635168328,0.9795784630044643,0.9865338631137442,0.9460449522123858
single_model_fallback,val,_all_,_all_,16,0.0004159288480877877,0.0062284099287353446,0.057394724864570895,0.9959743678569793,0.9998619318008423,0.44356620878952524
single_model_fallback,val,iscx,_all_,7,0.0015205694537144155,0.022999278316274286,0.07644120336335619,0.9769853711128236,0.9954192638397217,0.43905004793071256
single_model_fallback,val,iscx,0,4,0.0015205694537144155,0.006117875063500833,0.022999278316274286,0.04787148561517825,0.07644120336335619,0.030990082362404792
single_model_fallback,val,iscx,1,3,0.9681926846504212,0.9769853711128236,0.9857780575752259,0.9905986607074737,0.9954192638397217,0.9831300020217896
single_model_fallback,val,usbvpn,_all_,3,0.9976396799087525,0.9986395001411439,0.9996393203735352,0.9997506260871887,0.9998619318008423,0.9990469773610434
single_model_fallback,val,usbvpn,1,3,0.9976396799087525,0.9986395001411439,0.9996393203735352,0.9997506260871887,0.9998619318008423,0.9990469773610434
single_model_fallback,val,vnat,_all_,6,0.0004159288480877877,0.003203935432247818,0.005693694460205734,0.01126396181061864,0.9992700219154358,0.17109467883904775
single_model_fallback,val,vnat,0,5,0.0004159288480877877,0.0027304927352815866,0.004624263523146511,0.006763125397264956,0.012764240615069866,0.0054596102237701415
single_model_fallback,val,vnat,1,1,0.9992700219154358,0.9992700219154358,0.9992700219154358,0.9992700219154358,0.9992700219154358,0.9992700219154358
single_model_fallback,test,_all_,_all_,91,0.000410901615396142,0.10383425280451777,0.9846943020820618,0.9876536726951599,0.9998417615890502,0.7042123441191986
single_model_fallback,test,iscx,_all_,10,0.017571106847026386,0.03499221224337816,0.052101062983274465,0.99457046687603,0.9971044659614563,0.4194639526229002
single_model_fallback,test,iscx,0,6,0.017571106847026386,0.02471040328964591,0.035084623470902444,0.04650358278304338,0.05395383089780808,0.03554273618938169
single_model_fallback,test,iscx,1,4,0.9929143905639648,0.99457046687603,0.9956821262836456,0.9964574366807937,0.9971044659614563,0.9953457772731781
single_model_fallback,test,usbvpn,_all_,8,0.29552868008613586,0.8329305410385132,0.9975663781166078,0.9995298206806182,0.9998417615890502,0.8687125720083714
single_model_fallback,test,usbvpn,1,8,0.29552868008613586,0.8329305410385132,0.9975663781166078,0.9995298206806182,0.9998417615890502,0.8687125720083714
single_model_fallback,test,vnat,_all_,73,0.000410901615396142,0.42093735933303833,0.9846943020820618,0.9868952631950378,0.9964684247970581,0.7251915508568645
single_model_fallback,test,vnat,0,18,0.000410901615396142,0.004428313940297813,0.005150257050991059,0.006988348439335823,0.13548137247562408,0.016423490899614993
single_model_fallback,test,vnat,1,55,0.42093735933303833,0.9762372076511383,0.9858119487762451,0.9876536726951599,0.9964684247970581,0.9571520068428733
lodo_hold_iscx,val,_all_,_all_,85,0.0,0.0,0.0,0.0,1.0,0.020016392409053646
lodo_hold_iscx,val,usbvpn,_all_,73,0.0,0.0,0.0,0.0,1.0,0.013786724221468528
lodo_hold_iscx,val,usbvpn,0,72,0.0,0.0,0.0,0.0,0.0032154340836012,8.931761343336666e-05
lodo_hold_iscx,val,usbvpn,1,1,1.0,1.0,1.0,1.0,1.0,1.0
lodo_hold_iscx,val,vnat,_all_,12,0.0,0.00305466237942114,0.0032154340836012,0.0032154340836012,0.6666666666666666,0.05791354055019646
lodo_hold_iscx,val,vnat,0,12,0.0,0.00305466237942114,0.0032154340836012,0.0032154340836012,0.6666666666666666,0.05791354055019646
